Actual_Days_for_Shipping,Predicted_Days_for_Shipping,Prediction_Error
5.0,4.0206,0.9794
2.0,3.8651,-1.8651
3.0,3.9734,-0.9733999999999998
2.0,2.0,0.0
4.0,3.5351,0.4649000000000001
6.0,4.4851,1.5149
2.0,2.0,0.0
2.0,3.9182,-1.9182000000000001
3.0,3.7268,-0.7267999999999999
2.0,3.893,-1.8929999999999998
2.0,2.0,0.0
2.0,3.9167,-1.9167
5.0,4.2746,0.7253999999999996
4.0,4.0855,-0.08549999999999969
5.0,4.0636,0.9363999999999999
6.0,3.997,2.003
2.0,4.0228,-2.0228
5.0,4.7682,0.23179999999999978
6.0,4.0609,1.9390999999999998
1.0,0.9929,0.007099999999999995
2.0,3.9926,-1.9926
2.0,2.0,0.0
5.0,4.003,0.9969999999999999
3.0,3.9311,-0.9310999999999998
6.0,3.9978,2.0022
1.0,0.9929,0.007099999999999995
3.0,4.0078,-1.0077999999999996
3.0,3.8175,-0.8174999999999999
2.0,2.0,0.0
2.0,3.9708,-1.9708
5.0,4.1114,0.8886000000000003
5.0,4.1304,0.8696000000000002
5.0,3.884,1.116
2.0,3.8286,-1.8285999999999998
6.0,3.962,2.038
4.0,4.0898,-0.08980000000000032
2.0,3.7304,-1.7304
2.0,2.0,0.0
4.0,3.9709,0.029100000000000126
2.0,3.8953,-1.8953000000000002
2.0,4.0108,-2.0107999999999997
3.0,3.9382,-0.9382000000000001
4.0,4.1468,-0.14679999999999982
4.0,3.9513,0.04870000000000019
3.0,3.9385,-0.9384999999999999
3.0,3.9647,-0.9647000000000001
3.0,3.9597,-0.9597000000000002
2.0,2.0,0.0
3.0,3.917,-0.9169999999999998
2.0,2.0,0.0
4.0,3.9476,0.0524
5.0,4.0372,0.9627999999999997
4.0,4.0847,-0.08469999999999978
6.0,4.069,1.931
5.0,3.9614,1.0386000000000002
6.0,4.216,1.7839999999999998
2.0,2.0,0.0
2.0,3.9328,-1.9327999999999999
2.0,3.9117,-1.9117000000000002
2.0,2.0,0.0
2.0,3.899,-1.899
2.0,4.0075,-2.0075000000000003
5.0,4.1913,0.8087
2.0,3.6638,-1.6638000000000002
3.0,2.955,0.04499999999999993
2.0,3.9506,-1.9506000000000001
6.0,4.0924,1.9076000000000004
2.0,3.9858,-1.9857999999999998
2.0,2.0,0.0
4.0,3.9299,0.07010000000000005
4.0,4.0379,-0.0378999999999996
4.0,3.9105,0.08950000000000014
5.0,4.0053,0.9946999999999999
4.0,3.9878,0.012199999999999989
5.0,4.0108,0.9892000000000003
6.0,4.0993,1.9006999999999996
6.0,4.169,1.8310000000000004
0.0,0.0,0.0
3.0,4.0224,-1.0224000000000002
2.0,4.0116,-2.0115999999999996
4.0,3.9845,0.015499999999999847
6.0,3.9898,2.0102
6.0,4.132,1.8680000000000003
2.0,3.97,-1.9700000000000002
3.0,3.969,-0.9689999999999999
2.0,2.0,0.0
3.0,3.7927,-0.7927
2.0,2.0,0.0
2.0,3.9442,-1.9442
2.0,2.0,0.0
2.0,3.9833,-1.9832999999999998
5.0,4.0337,0.9663000000000004
3.0,3.8688,-0.8687999999999998
5.0,4.4414,0.5586000000000002
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.6043,-0.6042999999999998
3.0,3.7309,-0.7309000000000001
5.0,4.0171,0.9828999999999999
2.0,3.9653,-1.9653
0.0,0.0847,-0.0847
2.0,3.7794,-1.7793999999999999
2.0,3.8199,-1.8199
2.0,2.0,0.0
2.0,2.0,0.0
4.0,4.0403,-0.040300000000000225
2.0,3.7109,-1.7109
4.0,3.9552,0.04479999999999995
2.0,2.0,0.0
2.0,3.5572,-1.5572
2.0,2.0,0.0
2.0,3.976,-1.976
3.0,3.9658,-0.9658000000000002
2.0,4.0507,-2.0507
2.0,4.0275,-2.0275
5.0,4.0358,0.9642
5.0,4.0776,0.9223999999999997
2.0,3.8382,-1.8382
2.0,2.0,0.0
5.0,3.9328,1.0672000000000001
5.0,4.1597,0.8403
2.0,2.0,0.0
3.0,4.0175,-1.0175
2.0,3.6324,-1.6324
2.0,2.0,0.0
5.0,4.026,0.9740000000000002
2.0,3.9362,-1.9362
6.0,4.1012,1.8987999999999996
5.0,4.0542,0.9458000000000002
2.0,2.0,0.0
3.0,3.744,-0.7440000000000002
6.0,4.0653,1.9347000000000003
1.0,0.9926,0.007399999999999962
3.0,4.2301,-1.2301000000000002
6.0,4.3562,1.6437999999999997
6.0,4.0602,1.9398
3.0,3.8371,-0.8371
2.0,3.4098,-1.4098000000000002
2.0,3.8341,-1.8340999999999998
1.0,0.9914,0.008600000000000052
4.0,4.0275,-0.027499999999999858
6.0,4.0231,1.9768999999999997
5.0,4.0321,0.9679000000000002
2.0,2.0,0.0
5.0,4.1214,0.8785999999999996
1.0,0.9917,0.008299999999999974
4.0,3.9194,0.0806
5.0,3.9658,1.0341999999999998
3.0,3.5774,-0.5773999999999999
6.0,3.9999,2.0001
3.0,3.9247,-0.9247000000000001
3.0,3.9935,-0.9935
4.0,3.9582,0.04179999999999984
3.0,3.8169,-0.8169
3.0,3.5339,-0.5339
4.0,4.0459,-0.04589999999999961
2.0,2.0,0.0
2.0,3.9574,-1.9573999999999998
5.0,4.0573,0.9427000000000003
4.0,4.0131,-0.013099999999999667
6.0,4.1237,1.8762999999999996
4.0,4.0078,-0.007799999999999585
2.0,2.0,0.0
4.0,3.9905,0.009500000000000064
2.0,3.9367,-1.9367
4.0,4.0138,-0.013799999999999812
2.0,2.0,0.0
5.0,4.053,0.9470000000000001
5.0,4.1408,0.8592000000000004
2.0,2.0,0.0
3.0,3.7455,-0.7454999999999998
6.0,4.9627,1.0373
5.0,3.8333,1.1667
6.0,4.0656,1.9344000000000001
5.0,4.1158,0.8841999999999999
3.0,4.0033,-1.0033000000000003
3.0,3.9607,-0.9607000000000001
2.0,3.9592,-1.9592
2.0,3.9209,-1.9209
5.0,4.8165,0.18350000000000044
5.0,4.801,0.19899999999999984
2.0,3.9301,-1.9301
5.0,3.8296,1.1703999999999999
5.0,3.716,1.2839999999999998
6.0,4.1616,1.8384
6.0,4.0276,1.9724000000000004
2.0,3.9013,-1.9013
2.0,2.0,0.0
5.0,4.113,0.8869999999999996
5.0,3.9557,1.0442999999999998
5.0,4.0241,0.9759000000000002
4.0,4.0011,-0.001100000000000101
5.0,3.8,1.2000000000000002
1.0,0.9926,0.007399999999999962
3.0,3.9789,-0.9788999999999999
5.0,3.8784,1.1216
4.0,4.0594,-0.05940000000000012
1.0,0.9926,0.007399999999999962
2.0,2.0,0.0
6.0,4.1588,1.8411999999999997
4.0,3.9591,0.04090000000000016
5.0,4.1023,0.8977000000000004
3.0,3.9517,-0.9517000000000002
2.0,2.0,0.0
2.0,3.5776,-1.5776
5.0,4.0322,0.9678000000000004
6.0,4.0039,1.9961000000000002
2.0,3.6366,-1.6366
1.0,0.988,0.01200000000000001
6.0,4.6242,1.3758
2.0,2.0,0.0
2.0,2.0,0.0
1.0,0.9892,0.010800000000000032
6.0,4.3616,1.6383999999999999
6.0,4.1593,1.8407
3.0,4.4308,-1.4307999999999996
3.0,3.6397,-0.6396999999999999
2.0,2.0,0.0
4.0,4.3452,-0.3452000000000002
2.0,4.0455,-2.0454999999999997
6.0,4.3267,1.6733000000000002
6.0,4.031,1.9690000000000003
4.0,3.8912,0.10880000000000001
2.0,2.0,0.0
4.0,3.9485,0.05149999999999988
6.0,4.1473,1.8526999999999996
3.0,3.8981,-0.8980999999999999
4.0,3.5137,0.48629999999999995
2.0,2.0,0.0
6.0,4.047,1.9530000000000003
2.0,2.0,0.0
2.0,3.8882,-1.8881999999999999
5.0,3.961,1.0390000000000001
2.0,3.5888,-1.5888
5.0,3.9515,1.0485000000000002
6.0,4.1902,1.8098
2.0,3.389,-1.3889999999999998
4.0,3.9101,0.08990000000000009
1.0,0.9926,0.007399999999999962
4.0,3.9038,0.09620000000000006
6.0,3.9405,2.0595
0.0,0.0,0.0
0.0,0.0,0.0
4.0,3.9344,0.06559999999999988
3.0,3.7384,-0.7384
5.0,4.0533,0.9466999999999999
4.0,4.0594,-0.05940000000000012
6.0,4.0091,1.9909
2.0,2.0,0.0
6.0,4.4884,1.5115999999999996
4.0,4.0352,-0.035199999999999676
2.0,3.698,-1.698
3.0,3.9726,-0.9725999999999999
4.0,4.105,-0.10500000000000043
2.0,4.3597,-2.3597
3.0,3.6279,-0.6278999999999999
4.0,4.0454,-0.045399999999999885
6.0,3.9894,2.0106
2.0,2.0,0.0
2.0,3.9903,-1.9903
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.1303,1.8697
5.0,3.5933,1.4066999999999998
3.0,3.9444,-0.9443999999999999
6.0,4.1753,1.8247
2.0,3.9906,-1.9906000000000001
2.0,2.0,0.0
2.0,3.3978,-1.3978000000000002
5.0,4.2814,0.7186000000000003
5.0,4.217,0.7830000000000004
3.0,3.989,-0.9889999999999999
5.0,4.0422,0.9577999999999998
6.0,4.1942,1.8057999999999996
5.0,4.1688,0.8311999999999999
6.0,4.198,1.8019999999999996
6.0,4.1763,1.8236999999999997
4.0,3.986,0.01399999999999979
6.0,3.9919,2.0081
2.0,3.9603,-1.9603000000000002
1.0,0.9926,0.007399999999999962
2.0,3.5978,-1.5977999999999999
4.0,3.9733,0.026699999999999946
4.0,3.9602,0.03980000000000006
5.0,3.9766,1.0234
4.0,3.9824,0.017599999999999838
2.0,2.7586,-0.7585999999999999
2.0,2.0,0.0
5.0,4.2926,0.7073999999999998
5.0,4.6474,0.3525999999999998
2.0,2.0,0.0
4.0,3.9902,0.009799999999999809
5.0,4.0046,0.9954000000000001
2.0,3.998,-1.9980000000000002
3.0,3.9442,-0.9441999999999999
4.0,3.5988,0.4011999999999998
2.0,3.8767,-1.8767
0.0,0.0,0.0
0.0,0.0,0.0
4.0,3.9736,0.0264000000000002
2.0,4.0004,-2.0004
2.0,3.5153,-1.5152999999999999
5.0,4.0103,0.9897
2.0,3.7901,-1.7900999999999998
2.0,3.8252,-1.8252000000000002
5.0,4.0244,0.9756
4.0,3.7573,0.24270000000000014
4.0,3.7537,0.24630000000000019
4.0,3.9427,0.05730000000000013
2.0,2.0,0.0
2.0,2.0,0.0
5.0,3.9933,1.0067
4.0,3.9517,0.04829999999999979
4.0,3.9181,0.08190000000000008
4.0,3.7273,0.27269999999999994
6.0,4.4439,1.5560999999999998
2.0,3.924,-1.924
6.0,4.072,1.928
6.0,3.966,2.034
4.0,4.105,-0.10500000000000043
2.0,3.8513,-1.8513000000000002
2.0,3.9446,-1.9445999999999999
5.0,3.8915,1.1084999999999998
5.0,4.0237,0.9763000000000002
2.0,2.0,0.0
1.0,0.9929,0.007099999999999995
6.0,4.1598,1.8402000000000003
4.0,4.1736,-0.17360000000000042
2.0,3.9859,-1.9859
3.0,4.0163,-1.0163000000000002
4.0,4.0499,-0.049900000000000055
2.0,3.9074,-1.9074
3.0,3.7027,-0.7027000000000001
6.0,4.1338,1.8662
6.0,4.0508,1.9492000000000003
6.0,4.7797,1.2203
5.0,3.732,1.2679999999999998
5.0,4.0671,0.9329000000000001
4.0,4.4613,-0.4612999999999996
3.0,3.7022,-0.7021999999999999
1.0,0.9926,0.007399999999999962
6.0,4.2419,1.7580999999999998
2.0,3.8564,-1.8563999999999998
2.0,2.0,0.0
5.0,4.0073,0.9927000000000001
3.0,3.929,-0.9289999999999998
2.0,3.8922,-1.8921999999999999
3.0,3.7752,-0.7751999999999999
2.0,3.8758,-1.8758
2.0,2.0,0.0
4.0,3.8776,0.12239999999999984
3.0,3.7469,-0.7469000000000001
4.0,3.9169,0.08309999999999995
2.0,3.9267,-1.9266999999999999
6.0,3.9663,2.0337
5.0,3.876,1.124
2.0,2.0,0.0
4.0,4.0323,-0.03230000000000022
3.0,3.8481,-0.8481000000000001
3.0,3.8533,-0.8533
4.0,3.9502,0.049799999999999844
6.0,4.005,1.995
4.0,3.9214,0.07859999999999978
4.0,3.8002,0.1998000000000002
2.0,3.9363,-1.9363000000000001
4.0,4.0053,-0.005300000000000082
4.0,4.0129,-0.012900000000000134
2.0,3.7286,-1.7286000000000001
4.0,4.0258,-0.025800000000000267
2.0,3.831,-1.831
2.0,3.9925,-1.9925000000000002
5.0,4.0026,0.9973999999999998
2.0,3.9924,-1.9924
3.0,3.7727,-0.7726999999999999
2.0,2.0,0.0
6.0,4.9296,1.0704000000000002
2.0,3.89,-1.8900000000000001
5.0,3.9642,1.0358
5.0,3.8762,1.1238000000000001
6.0,4.1167,1.8833000000000002
6.0,3.9325,2.0675
6.0,4.4686,1.5313999999999997
3.0,3.7662,-0.7662
0.0,0.0,0.0
5.0,4.0414,0.9585999999999997
6.0,5.2568,0.7431999999999999
3.0,4.2601,-1.2601000000000004
3.0,3.9699,-0.9699
2.0,2.0,0.0
5.0,4.0069,0.9931000000000001
2.0,3.8357,-1.8357
4.0,3.6613,0.3386999999999998
2.0,3.783,-1.783
2.0,3.9126,-1.9125999999999999
4.0,4.0739,-0.07390000000000008
2.0,3.965,-1.9649999999999999
5.0,4.3365,0.6635
2.0,3.8809,-1.8809
0.0,0.0,0.0
2.0,2.0,0.0
3.0,3.5652,-0.5651999999999999
5.0,4.0354,0.9645999999999999
4.0,4.304,-0.30400000000000027
4.0,3.9871,0.012900000000000134
2.0,4.0059,-2.0058999999999996
3.0,3.9819,-0.9819
2.0,2.0,0.0
6.0,4.793,1.2069999999999999
5.0,4.2498,0.7502000000000004
2.0,2.0,0.0
0.0,0.0,0.0
6.0,4.111,1.8890000000000002
4.0,4.0139,-0.01389999999999958
5.0,3.9801,1.0198999999999998
4.0,4.291,-0.29100000000000037
6.0,4.0596,1.9404000000000003
3.0,3.5484,-0.5484
4.0,3.9904,0.009599999999999831
5.0,4.0093,0.9907000000000004
6.0,4.1011,1.8989000000000003
6.0,3.9923,2.0077
6.0,4.1148,1.8852000000000002
6.0,4.0656,1.9344000000000001
4.0,3.9898,0.010200000000000209
5.0,3.9808,1.0192
5.0,3.9723,1.0276999999999998
5.0,3.9753,1.0247000000000002
5.0,4.3445,0.6555
4.0,3.8096,0.1903999999999999
5.0,4.1429,0.8571
3.0,4.3455,-1.3455000000000004
3.0,3.2428,-0.2427999999999999
2.0,3.9553,-1.9552999999999998
4.0,3.7107,0.2892999999999999
2.0,2.0,0.0
3.0,3.8957,-0.8957000000000002
4.0,3.8727,0.12729999999999997
4.0,4.1406,-0.14060000000000006
4.0,3.9917,0.008300000000000196
2.0,2.0,0.0
2.0,4.0231,-2.0231000000000003
2.0,2.0,0.0
3.0,3.9702,-0.9702000000000002
5.0,3.8488,1.1511999999999998
2.0,3.7014,-1.7014
3.0,3.8417,-0.8416999999999999
4.0,3.9797,0.020300000000000207
2.0,2.0,0.0
1.0,0.9933,0.006700000000000039
4.0,3.9483,0.05169999999999986
6.0,4.1165,1.8834999999999997
2.0,3.9715,-1.9714999999999998
2.0,3.2277,-1.2277
5.0,4.0098,0.9901999999999997
6.0,4.0005,1.9995000000000003
2.0,2.0,0.0
5.0,3.9342,1.0657999999999999
3.0,3.8968,-0.8967999999999998
6.0,4.0592,1.9408000000000003
5.0,4.0958,0.9042000000000003
6.0,4.0825,1.9175000000000004
2.0,3.9029,-1.9028999999999998
2.0,3.9439,-1.9439000000000002
2.0,2.0,0.0
6.0,4.037,1.963
6.0,4.0752,1.9248000000000003
4.0,3.8057,0.19430000000000014
0.0,0.0,0.0
4.0,3.9361,0.06389999999999985
4.0,3.9892,0.010800000000000143
1.0,0.9906,0.009399999999999964
2.0,2.0,0.0
3.0,4.0417,-1.0416999999999996
2.0,3.911,-1.911
2.0,2.0,0.0
2.0,3.9215,-1.9215
3.0,3.6801,-0.6800999999999999
5.0,4.0062,0.9938000000000002
1.0,0.9887,0.011299999999999977
5.0,3.8095,1.1905000000000001
3.0,4.0068,-1.0068000000000001
4.0,3.9739,0.026100000000000012
4.0,3.9737,0.02629999999999999
6.0,4.0956,1.9043999999999999
2.0,2.0,0.0
6.0,4.0356,1.9644000000000004
5.0,4.0981,0.9019000000000004
3.0,3.9792,-0.9792000000000001
3.0,3.6354,-0.6354000000000002
5.0,4.0209,0.9790999999999999
2.0,4.0001,-2.0000999999999998
6.0,3.9999,2.0001
4.0,4.0032,-0.0031999999999996476
5.0,4.0012,0.9988000000000001
5.0,4.0447,0.9553000000000003
6.0,4.1718,1.8281999999999998
3.0,4.0474,-1.0473999999999997
2.0,2.0,0.0
4.0,4.2657,-0.2656999999999998
2.0,3.9226,-1.9226
2.0,4.0049,-2.0049
2.0,2.0,0.0
2.0,3.8767,-1.8767
2.0,3.7046,-1.7046000000000001
6.0,3.944,2.056
4.0,3.9581,0.04190000000000005
4.0,3.9787,0.021300000000000097
3.0,3.9576,-0.9575999999999998
4.0,3.9862,0.013799999999999812
6.0,3.9655,2.0345
5.0,4.0156,0.9843999999999999
5.0,4.0145,0.9855
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.9346,-0.9346000000000001
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.9372,0.06280000000000019
2.0,2.0,0.0
2.0,2.0,0.0
5.0,4.0242,0.9757999999999996
3.0,3.9036,-0.9036
2.0,3.8583,-1.8582999999999998
6.0,4.1825,1.8175
6.0,3.9859,2.0141
2.0,2.0,0.0
2.0,2.0,0.0
5.0,3.9907,1.0093
6.0,3.9898,2.0102
2.0,2.0,0.0
2.0,2.0,0.0
4.0,3.8948,0.10519999999999996
5.0,4.2683,0.7317
2.0,3.9262,-1.9262000000000001
3.0,3.9279,-0.9279000000000002
2.0,3.9843,-1.9843000000000002
6.0,4.0068,1.9931999999999999
2.0,3.8858,-1.8858000000000001
5.0,4.0311,0.9688999999999997
4.0,4.3595,-0.3594999999999997
5.0,3.9575,1.0425
2.0,3.8298,-1.8298
5.0,3.931,1.069
6.0,4.0112,1.9888000000000003
2.0,3.8911,-1.8910999999999998
3.0,3.889,-0.8889999999999998
5.0,4.1693,0.8307000000000002
4.0,3.7644,0.2355999999999998
3.0,3.7727,-0.7726999999999999
4.0,4.3014,-0.3014000000000001
5.0,3.8774,1.1225999999999998
0.0,0.0,0.0
3.0,3.9616,-0.9615999999999998
4.0,4.2789,-0.27890000000000015
3.0,3.7697,-0.7696999999999998
4.0,3.9973,0.0026999999999999247
3.0,4.3768,-1.3768000000000002
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.0078,1.9922000000000004
3.0,3.8826,-0.8826
2.0,2.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
6.0,4.1504,1.8495999999999997
4.0,4.0394,-0.03939999999999966
5.0,4.0141,0.9859
3.0,4.0027,-1.0027
2.0,3.2649,-1.2649
5.0,4.1301,0.8699000000000003
3.0,3.9817,-0.9817
3.0,3.9996,-0.9996
2.0,2.0,0.0
6.0,4.0192,1.9808000000000003
5.0,3.9917,1.0083000000000002
3.0,3.6661,-0.6661000000000001
6.0,4.0054,1.9946000000000002
5.0,4.0093,0.9907000000000004
4.0,4.4392,-0.4391999999999996
2.0,3.9641,-1.9641000000000002
3.0,3.9347,-0.9346999999999999
2.0,2.0,0.0
6.0,3.9928,2.0072
2.0,4.0003,-2.0003
6.0,4.0773,1.9226999999999999
5.0,4.0411,0.9588999999999999
5.0,4.1436,0.8563999999999998
1.0,0.9906,0.009399999999999964
3.0,3.9519,-0.9519000000000002
3.0,4.0074,-1.0073999999999996
2.0,2.0,0.0
5.0,3.9855,1.0145
2.0,2.0,0.0
3.0,3.7151,-0.7151000000000001
4.0,3.9959,0.004100000000000215
3.0,3.9796,-0.9796
2.0,2.0,0.0
6.0,4.0762,1.9238
5.0,3.9979,1.0021
2.0,2.0,0.0
2.0,3.9494,-1.9493999999999998
5.0,3.9686,1.0314
4.0,3.9889,0.011099999999999888
6.0,4.0168,1.9832
2.0,2.0,0.0
5.0,4.0025,0.9974999999999996
4.0,4.017,-0.017000000000000348
3.0,3.5352,-0.5352000000000001
6.0,3.9621,2.0379
4.0,4.073,-0.0730000000000004
4.0,3.961,0.039000000000000146
5.0,4.1505,0.8494999999999999
0.0,0.0,0.0
6.0,3.9112,2.0888
2.0,3.953,-1.9529999999999998
4.0,3.8335,0.1665000000000001
2.0,2.0,0.0
6.0,4.0098,1.9901999999999997
3.0,3.9481,-0.9481000000000002
3.0,3.7912,-0.7911999999999999
5.0,4.1419,0.8581000000000003
4.0,4.1233,-0.12330000000000041
2.0,3.9586,-1.9586000000000001
5.0,4.0562,0.9438000000000004
3.0,4.992,-1.992
2.0,2.0,0.0
4.0,4.0288,-0.02880000000000038
4.0,3.6682,0.3317999999999999
4.0,4.0706,-0.07059999999999977
3.0,3.7138,-0.7138
6.0,4.5613,1.4386999999999999
6.0,4.0452,1.9547999999999996
2.0,2.0,0.0
2.0,2.0,0.0
3.0,3.7813,-0.7812999999999999
6.0,4.5281,1.4718999999999998
2.0,3.8766,-1.8765999999999998
2.0,3.9038,-1.9038
3.0,3.5611,-0.5611000000000002
6.0,4.0309,1.9691
2.0,4.0064,-2.0064
4.0,4.0266,-0.02660000000000018
3.0,4.1351,-1.1351000000000004
3.0,3.9698,-0.9698000000000002
2.0,3.7956,-1.7955999999999999
6.0,4.1567,1.8433000000000002
2.0,2.0,0.0
5.0,4.1586,0.8414000000000001
4.0,3.9312,0.06879999999999997
4.0,3.9372,0.06280000000000019
5.0,4.0865,0.9135
5.0,4.0487,0.9512999999999998
3.0,4.1625,-1.1624999999999996
3.0,4.0765,-1.0765000000000002
6.0,3.9846,2.0154
4.0,3.9592,0.04079999999999995
6.0,4.3521,1.6479
3.0,4.026,-1.0259999999999998
2.0,2.0,0.0
1.0,0.9914,0.008600000000000052
0.0,0.0,0.0
2.0,2.0,0.0
4.0,4.4022,-0.40219999999999967
2.0,3.862,-1.862
2.0,4.0056,-2.0056000000000003
2.0,2.0,0.0
4.0,3.9793,0.020700000000000163
6.0,4.0767,1.9233000000000002
2.0,4.0081,-2.0080999999999998
2.0,2.0,0.0
3.0,3.8836,-0.8835999999999999
2.0,2.0,0.0
6.0,4.0456,1.9543999999999997
4.0,4.0885,-0.0884999999999998
4.0,4.0342,-0.03420000000000023
4.0,4.0298,-0.029799999999999827
0.0,0.0,0.0
5.0,4.0069,0.9931000000000001
2.0,3.9328,-1.9327999999999999
2.0,3.9419,-1.9419
4.0,3.9615,0.03849999999999998
6.0,3.8438,2.1562
4.0,4.0157,-0.015699999999999825
4.0,3.9286,0.07140000000000013
6.0,4.4714,1.5286
3.0,3.9913,-0.9912999999999998
3.0,3.9497,-0.9497
5.0,3.987,1.013
2.0,2.0,0.0
2.0,2.0,0.0
5.0,4.2609,0.7390999999999996
2.0,2.0,0.0
6.0,4.4276,1.5724
5.0,4.1547,0.8452999999999999
2.0,4.1507,-2.1506999999999996
6.0,4.2065,1.7934999999999999
4.0,3.9497,0.05030000000000001
2.0,2.0,0.0
2.0,3.7475,-1.7475
3.0,3.9826,-0.9826000000000001
2.0,2.0,0.0
5.0,4.4561,0.5438999999999998
4.0,3.9852,0.014800000000000146
6.0,3.8587,2.1413
2.0,3.8911,-1.8910999999999998
4.0,3.6892,0.31079999999999997
1.0,0.9926,0.007399999999999962
2.0,3.8603,-1.8603
2.0,2.0,0.0
6.0,4.1508,1.8491999999999997
2.0,2.0,0.0
6.0,4.7125,1.2874999999999996
4.0,4.2037,-0.20370000000000044
2.0,2.0,0.0
5.0,3.9596,1.0404
2.0,2.0,0.0
4.0,4.1437,-0.14369999999999994
3.0,3.9602,-0.9601999999999999
2.0,2.0,0.0
1.0,0.9914,0.008600000000000052
6.0,5.1222,0.8777999999999997
5.0,4.1144,0.8856000000000002
3.0,3.9777,-0.9777
4.0,4.1762,-0.1761999999999997
0.0,0.0,0.0
2.0,2.0,0.0
6.0,4.2876,1.7123999999999997
0.0,0.0,0.0
5.0,3.8616,1.1383999999999999
2.0,3.9852,-1.9851999999999999
6.0,4.0357,1.9642999999999997
3.0,4.0653,-1.0652999999999997
1.0,0.9897,0.010299999999999976
4.0,3.924,0.07600000000000007
5.0,3.9861,1.0139
3.0,3.9199,-0.9199000000000002
2.0,3.7494,-1.7494
5.0,3.9923,1.0076999999999998
2.0,4.1029,-2.1029
2.0,2.0,0.0
5.0,3.7176,1.2824
5.0,4.2384,0.7615999999999996
5.0,4.3441,0.6558999999999999
6.0,4.1145,1.8855000000000004
6.0,3.9587,2.0413
2.0,2.0,0.0
3.0,4.105,-1.1050000000000004
2.0,2.0,0.0
2.0,3.288,-1.2879999999999998
2.0,2.0,0.0
5.0,4.3649,0.6351000000000004
5.0,4.0955,0.9044999999999996
3.0,3.9781,-0.9781
2.0,4.1269,-2.1269
6.0,3.9457,2.0543
4.0,3.9116,0.08840000000000003
5.0,4.414,0.5860000000000003
6.0,4.3864,1.6136
6.0,3.7096,2.2904
4.0,3.9978,0.002200000000000202
5.0,4.0343,0.9657
2.0,2.0,0.0
5.0,4.0107,0.9893000000000001
2.0,3.9822,-1.9822000000000002
5.0,4.0316,0.9683999999999999
2.0,2.0,0.0
5.0,3.9656,1.0344000000000002
3.0,3.9557,-0.9557000000000002
6.0,4.0721,1.9279000000000002
6.0,4.6826,1.3174000000000001
4.0,3.7466,0.25340000000000007
2.0,4.299,-2.2990000000000004
5.0,3.8993,1.1006999999999998
1.0,0.9926,0.007399999999999962
0.0,0.0,0.0
3.0,3.9883,-0.9883000000000002
3.0,3.5692,-0.5691999999999999
5.0,4.0647,0.9352999999999998
4.0,4.0687,-0.06869999999999976
5.0,4.2589,0.7411000000000003
5.0,4.0635,0.9364999999999997
4.0,4.0957,-0.0956999999999999
2.0,2.0,0.0
6.0,4.0172,1.9828000000000001
4.0,3.9938,0.006200000000000205
5.0,4.0179,0.9821
5.0,4.0209,0.9790999999999999
2.0,3.8653,-1.8653
3.0,3.4609,-0.4609000000000001
5.0,4.2294,0.7706
4.0,3.5115,0.48850000000000016
2.0,3.8487,-1.8487
2.0,2.0,0.0
6.0,4.178,1.822
2.0,3.975,-1.975
2.0,2.0,0.0
2.0,3.8673,-1.8673000000000002
5.0,4.5033,0.4966999999999997
4.0,3.9987,0.0013000000000000789
5.0,3.9234,1.0766
6.0,4.0807,1.9192999999999998
4.0,4.3025,-0.3025000000000002
2.0,3.9422,-1.9422000000000001
2.0,3.9543,-1.9543
6.0,4.2827,1.7172999999999998
5.0,3.7146,1.2854
5.0,4.0148,0.9851999999999999
6.0,4.0119,1.9881000000000002
2.0,3.2114,-1.2113999999999998
4.0,3.9081,0.09189999999999987
3.0,3.864,-0.8639999999999999
6.0,3.9608,2.0392
4.0,4.22,-0.21999999999999975
1.0,0.9926,0.007399999999999962
2.0,3.9655,-1.9655
2.0,2.0,0.0
5.0,4.0133,0.9866999999999999
2.0,4.0565,-2.0564999999999998
6.0,3.9884,2.0116
4.0,3.9667,0.03330000000000011
6.0,3.813,2.187
2.0,4.0331,-2.0331
3.0,3.9292,-0.9291999999999998
4.0,3.9535,0.046499999999999986
5.0,4.1046,0.8954000000000004
5.0,4.0521,0.9478999999999997
5.0,3.9977,1.0023
3.0,3.9836,-0.9836
2.0,3.8752,-1.8752
3.0,3.897,-0.8969999999999998
3.0,3.9302,-0.9302000000000001
5.0,3.7317,1.2683
2.0,3.8729,-1.8729
5.0,3.8711,1.1288999999999998
6.0,4.0247,1.9752999999999998
5.0,4.0508,0.9492000000000003
3.0,3.9831,-0.9830999999999999
3.0,4.0226,-1.0225999999999997
6.0,4.5471,1.4528999999999996
2.0,2.0,0.0
6.0,3.9526,2.0474
2.0,3.915,-1.915
6.0,4.2347,1.7652999999999999
6.0,4.0766,1.9234
3.0,3.9543,-0.9542999999999999
5.0,4.0028,0.9972000000000003
2.0,3.9188,-1.9188
4.0,3.9189,0.08110000000000017
4.0,4.0184,-0.01839999999999975
6.0,4.0432,1.9568000000000003
